CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
310885.0,21.0,Male,50.0,15.0,2.0,9.0,Premium,Annual,509.57,20.0,0.0
345878.0,22.0,Male,30.0,20.0,0.0,11.0,Basic,Annual,802.84,27.0,0.0
294409.0,49.0,Female,9.0,13.0,4.0,8.0,Standard,Quarterly,725.76,3.0,0.0
135474.0,44.0,Female,2.0,3.0,10.0,12.0,Premium,Quarterly,244.0,14.0,1.0
382844.0,27.0,Male,54.0,26.0,2.0,17.0,Basic,Quarterly,559.87,8.0,0.0
148357.0,47.0,Female,58.0,19.0,7.0,23.0,Premium,Quarterly,291.0,28.0,1.0
393438.0,38.0,Male,3.0,16.0,2.0,13.0,Premium,Quarterly,920.83,8.0,0.0
286494.0,26.0,Male,8.0,8.0,0.0,1.0,Basic,Annual,545.71,29.0,0.0
391274.0,34.0,Male,37.0,23.0,3.0,14.0,Premium,Annual,770.12,4.0,0.0
102521.0,61.0,Female,6.0,17.0,1.0,12.0,Standard,Annual,577.0,20.0,1.0
312825.0,35.0,Female,12.0,15.0,1.0,14.0,Basic,Annual,617.06,10.0,0.0
288367.0,48.0,Female,59.0,23.0,1.0,8.0,Premium,Annual,771.28,1.0,0.0
233938.0,40.0,Male,17.0,5.0,6.0,20.0,Standard,Monthly,267.01,24.0,1.0
304002.0,45.0,Female,49.0,8.0,1.0,8.0,Basic,Quarterly,977.82,2.0,0.0
311300.0,38.0,Male,25.0,9.0,0.0,10.0,Premium,Quarterly,736.61,6.0,0.0
442989.0,48.0,Male,30.0,10.0,1.0,7.0,Premium,Annual,719.16,13.0,0.0
164304.0,53.0,Male,24.0,9.0,0.0,25.0,Basic,Annual,289.0,2.0,1.0
378483.0,48.0,Female,53.0,20.0,1.0,14.0,Standard,Annual,895.23,3.0,0.0
290785.0,28.0,Male,49.0,27.0,1.0,19.0,Standard,Quarterly,775.27,8.0,0.0
430508.0,39.0,Female,27.0,1.0,3.0,4.0,Basic,Annual,871.42,2.0,0.0
44640.0,56.0,Female,52.0,4.0,10.0,24.0,Basic,Monthly,915.0,11.0,1.0
370094.0,19.0,Male,27.0,17.0,1.0,12.0,Basic,Annual,985.72,16.0,0.0
197897.0,59.0,Female,15.0,26.0,2.0,28.0,Premium,Annual,412.0,27.0,1.0
7862.0,31.0,Male,55.0,9.0,9.0,16.0,Premium,Monthly,495.0,15.0,1.0
75619.0,40.0,Male,33.0,13.0,2.0,10.0,Premium,Annual,292.0,25.0,1.0
143153.0,58.0,Female,19.0,8.0,2.0,8.0,Standard,Quarterly,271.0,22.0,1.0
324746.0,35.0,Male,13.0,14.0,1.0,7.0,Basic,Annual,698.61,6.0,0.0
411908.0,23.0,Female,35.0,7.0,1.0,0.0,Premium,Annual,516.63,5.0,0.0
216674.0,24.0,Male,46.0,5.0,5.0,25.0,Basic,Annual,437.56,5.0,1.0
238383.0,24.0,Male,41.0,24.0,10.0,14.0,Premium,Annual,217.62,14.0,1.0
357044.0,40.0,Female,26.0,15.0,1.0,0.0,Premium,Quarterly,970.94,14.0,0.0
10456.0,27.0,Male,5.0,6.0,10.0,21.0,Basic,Monthly,208.0,16.0,1.0
303630.0,25.0,Female,49.0,12.0,2.0,0.0,Premium,Quarterly,880.13,12.0,0.0
292072.0,18.0,Male,21.0,23.0,1.0,8.0,Premium,Annual,967.63,3.0,0.0
311326.0,38.0,Male,36.0,30.0,3.0,13.0,Premium,Quarterly,796.52,28.0,0.0
88938.0,37.0,Female,55.0,2.0,9.0,13.0,Basic,Monthly,548.0,19.0,1.0
120457.0,61.0,Male,48.0,21.0,3.0,8.0,Premium,Monthly,525.0,5.0,1.0
179149.0,37.0,Male,40.0,14.0,10.0,13.0,Standard,Annual,193.0,4.0,1.0
165708.0,39.0,Male,35.0,11.0,6.0,10.0,Premium,Quarterly,823.0,1.0,1.0
106511.0,64.0,Male,25.0,11.0,2.0,16.0,Basic,Quarterly,218.0,27.0,1.0
301673.0,29.0,Female,26.0,23.0,0.0,7.0,Standard,Annual,807.13,7.0,0.0
87088.0,49.0,Female,20.0,21.0,5.0,14.0,Premium,Quarterly,223.0,5.0,1.0
375110.0,48.0,Male,56.0,22.0,1.0,19.0,Standard,Quarterly,700.6,25.0,0.0
384658.0,41.0,Male,46.0,13.0,3.0,18.0,Standard,Quarterly,735.51,1.0,0.0
323839.0,49.0,Male,27.0,24.0,3.0,4.0,Premium,Annual,602.52,8.0,0.0
272157.0,32.0,Male,42.0,30.0,1.0,15.0,Basic,Quarterly,517.93,28.0,0.0
68458.0,61.0,Female,43.0,7.0,6.0,15.0,Premium,Annual,360.0,23.0,1.0
171976.0,31.0,Female,49.0,22.0,2.0,2.0,Premium,Monthly,219.0,16.0,1.0
128619.0,49.0,Male,15.0,25.0,5.0,4.0,Premium,Annual,877.0,20.0,1.0
409011.0,45.0,Female,22.0,14.0,0.0,14.0,Basic,Annual,945.7,6.0,0.0
21421.0,37.0,Female,11.0,12.0,5.0,13.0,Standard,Annual,915.0,29.0,1.0
335288.0,49.0,Male,15.0,26.0,2.0,2.0,Standard,Annual,554.21,9.0,0.0
29784.0,33.0,Male,38.0,21.0,1.0,6.0,Basic,Quarterly,696.0,2.0,0.0
357001.0,33.0,Male,10.0,24.0,3.0,20.0,Standard,Annual,566.42,11.0,0.0
305365.0,49.0,Female,18.0,12.0,4.0,7.0,Basic,Annual,649.37,15.0,0.0
289425.0,43.0,Male,42.0,11.0,4.0,6.0,Basic,Quarterly,636.6,11.0,0.0
11515.0,52.0,Female,48.0,22.0,6.0,30.0,Standard,Quarterly,886.0,1.0,1.0
410128.0,34.0,Male,6.0,21.0,3.0,2.0,Standard,Annual,589.63,18.0,0.0
179701.0,54.0,Female,1.0,23.0,3.0,21.0,Premium,Annual,175.0,27.0,1.0
103308.0,64.0,Male,19.0,29.0,8.0,24.0,Premium,Monthly,619.0,25.0,1.0
317406.0,42.0,Female,11.0,11.0,1.0,9.0,Basic,Annual,548.25,2.0,0.0
269149.0,35.0,Male,9.0,26.0,3.0,15.0,Basic,Annual,574.68,12.0,0.0
204002.0,26.0,Female,15.0,20.0,10.0,14.0,Basic,Quarterly,563.0,2.0,1.0
97584.0,57.0,Male,57.0,13.0,6.0,26.0,Premium,Quarterly,189.0,20.0,1.0
124563.0,23.0,Female,24.0,17.0,8.0,4.0,Basic,Quarterly,790.0,26.0,1.0
175379.0,64.0,Male,43.0,18.0,9.0,27.0,Standard,Monthly,197.0,3.0,1.0
423296.0,35.0,Male,8.0,29.0,3.0,11.0,Basic,Annual,912.16,29.0,0.0
436733.0,39.0,Male,43.0,29.0,0.0,10.0,Standard,Annual,902.94,16.0,0.0
108903.0,63.0,Female,3.0,2.0,1.0,30.0,Standard,Quarterly,108.0,22.0,1.0
96298.0,26.0,Female,29.0,11.0,1.0,25.0,Basic,Quarterly,483.0,26.0,1.0
288028.0,34.0,Male,29.0,20.0,3.0,6.0,Basic,Annual,537.29,21.0,0.0
357972.0,31.0,Male,31.0,6.0,1.0,11.0,Basic,Annual,864.93,11.0,0.0
46663.0,41.0,Female,2.0,18.0,7.0,23.0,Standard,Monthly,733.0,13.0,1.0
276450.0,42.0,Male,42.0,3.0,0.0,15.0,Basic,Annual,547.62,5.0,0.0
212914.0,64.0,Male,39.0,14.0,5.0,16.0,Premium,Quarterly,709.56,17.0,1.0
357473.0,42.0,Female,1.0,13.0,0.0,20.0,Standard,Quarterly,695.53,4.0,0.0
282838.0,38.0,Male,32.0,1.0,1.0,19.0,Basic,Quarterly,725.85,17.0,0.0
341046.0,30.0,Female,57.0,19.0,1.0,1.0,Basic,Quarterly,741.74,8.0,0.0
445502.0,26.0,Female,23.0,18.0,1.0,17.0,Standard,Annual,965.95,15.0,0.0
410179.0,20.0,Male,30.0,21.0,0.0,2.0,Premium,Annual,919.18,17.0,0.0
232824.0,42.0,Male,2.0,2.0,0.0,30.0,Premium,Annual,364.16,25.0,1.0
421006.0,40.0,Male,51.0,18.0,3.0,19.0,Premium,Quarterly,947.84,27.0,0.0
290841.0,33.0,Male,59.0,28.0,1.0,11.0,Premium,Annual,565.54,5.0,0.0
183849.0,45.0,Female,20.0,23.0,2.0,16.0,Standard,Annual,232.0,16.0,1.0
339780.0,32.0,Male,44.0,14.0,1.0,4.0,Premium,Quarterly,986.64,21.0,0.0
313140.0,33.0,Male,7.0,6.0,1.0,13.0,Standard,Annual,960.98,22.0,0.0
324665.0,38.0,Male,42.0,18.0,1.0,18.0,Basic,Quarterly,753.92,10.0,0.0
109396.0,32.0,Female,59.0,3.0,0.0,27.0,Basic,Monthly,952.0,18.0,1.0
5524.0,46.0,Female,23.0,26.0,1.0,25.0,Premium,Annual,295.0,3.0,1.0
236989.0,58.0,Female,24.0,24.0,4.0,6.0,Standard,Monthly,809.15,16.0,1.0
316005.0,29.0,Male,44.0,7.0,0.0,7.0,Standard,Annual,719.26,9.0,0.0
262741.0,24.0,Female,41.0,12.0,1.0,8.0,Basic,Annual,689.14,4.0,0.0
433379.0,21.0,Male,19.0,21.0,0.0,10.0,Premium,Quarterly,581.67,25.0,0.0
204214.0,59.0,Female,52.0,23.0,8.0,12.0,Standard,Quarterly,372.32,23.0,1.0
104754.0,44.0,Female,33.0,20.0,7.0,25.0,Premium,Annual,722.0,17.0,1.0
368751.0,26.0,Male,15.0,25.0,0.0,16.0,Standard,Annual,842.72,7.0,0.0
313640.0,22.0,Male,59.0,21.0,2.0,16.0,Basic,Quarterly,888.83,19.0,0.0
178906.0,55.0,Male,50.0,15.0,2.0,3.0,Basic,Quarterly,208.0,22.0,1.0
5308.0,50.0,Male,13.0,19.0,10.0,16.0,Premium,Annual,850.0,29.0,1.0
162227.0,49.0,Male,45.0,9.0,1.0,16.0,Premium,Monthly,768.0,8.0,1.0
148166.0,45.0,Male,48.0,11.0,0.0,6.0,Standard,Monthly,289.0,14.0,1.0
285305.0,42.0,Male,37.0,20.0,2.0,11.0,Premium,Quarterly,578.5,27.0,0.0
305018.0,40.0,Female,44.0,21.0,4.0,20.0,Basic,Quarterly,823.97,3.0,0.0
298997.0,38.0,Female,24.0,20.0,2.0,3.0,Premium,Annual,576.53,9.0,0.0
26880.0,27.0,Female,27.0,5.0,7.0,26.0,Basic,Annual,265.0,6.0,1.0
427437.0,31.0,Female,33.0,11.0,2.0,15.0,Premium,Annual,716.9,4.0,0.0
308128.0,32.0,Male,20.0,12.0,0.0,17.0,Premium,Annual,870.84,1.0,0.0
434630.0,43.0,Male,28.0,5.0,3.0,16.0,Premium,Annual,645.82,9.0,0.0
324905.0,34.0,Female,39.0,14.0,1.0,3.0,Basic,Annual,725.17,15.0,0.0
97225.0,63.0,Male,17.0,6.0,8.0,11.0,Basic,Quarterly,932.0,25.0,1.0
141935.0,54.0,Female,54.0,21.0,7.0,25.0,Standard,Annual,501.0,29.0,1.0
314336.0,31.0,Male,31.0,7.0,0.0,16.0,Basic,Annual,602.34,27.0,0.0
377376.0,26.0,Male,40.0,24.0,0.0,2.0,Standard,Annual,659.72,6.0,0.0
102379.0,52.0,Female,28.0,9.0,6.0,11.0,Basic,Monthly,233.0,20.0,1.0
282224.0,36.0,Male,49.0,5.0,3.0,2.0,Basic,Quarterly,513.33,11.0,0.0
369057.0,31.0,Male,1.0,7.0,2.0,15.0,Standard,Quarterly,514.92,1.0,0.0
143747.0,55.0,Female,34.0,14.0,2.0,2.0,Standard,Quarterly,285.0,25.0,1.0
226016.0,53.0,Male,21.0,10.0,2.0,28.0,Basic,Annual,124.62,24.0,1.0
331137.0,35.0,Female,44.0,4.0,3.0,13.0,Basic,Annual,922.93,1.0,0.0
69728.0,38.0,Male,57.0,26.0,8.0,25.0,Basic,Annual,591.0,13.0,1.0
375234.0,21.0,Male,32.0,29.0,1.0,1.0,Standard,Annual,824.25,9.0,0.0
176988.0,43.0,Female,36.0,27.0,5.0,30.0,Basic,Monthly,362.0,6.0,1.0
79715.0,46.0,Female,31.0,2.0,6.0,10.0,Premium,Monthly,377.0,6.0,1.0
318112.0,23.0,Male,21.0,20.0,2.0,2.0,Premium,Quarterly,755.97,10.0,0.0
318862.0,33.0,Female,21.0,17.0,0.0,6.0,Premium,Quarterly,943.78,6.0,0.0
273403.0,44.0,Male,28.0,2.0,0.0,16.0,Basic,Quarterly,550.54,29.0,0.0
358650.0,49.0,Female,29.0,6.0,1.0,16.0,Basic,Quarterly,883.3,2.0,0.0
240679.0,33.0,Female,25.0,17.0,8.0,2.0,Standard,Annual,271.6,28.0,1.0
351896.0,31.0,Male,32.0,9.0,2.0,10.0,Basic,Quarterly,798.43,12.0,0.0
6871.0,58.0,Female,18.0,22.0,10.0,18.0,Standard,Quarterly,865.0,21.0,1.0
46477.0,56.0,Female,39.0,24.0,0.0,5.0,Basic,Monthly,709.0,26.0,1.0
416335.0,26.0,Male,6.0,29.0,2.0,18.0,Premium,Quarterly,969.72,20.0,0.0
439206.0,39.0,Male,33.0,24.0,0.0,8.0,Standard,Annual,510.9,21.0,0.0
172578.0,23.0,Male,23.0,5.0,0.0,18.0,Premium,Annual,901.0,24.0,1.0
365567.0,24.0,Female,57.0,8.0,2.0,5.0,Standard,Annual,684.61,15.0,0.0
166868.0,49.0,Female,51.0,28.0,10.0,9.0,Standard,Annual,337.0,16.0,1.0
242111.0,18.0,Female,49.0,6.0,1.0,3.0,Basic,Annual,589.99,19.0,1.0
64206.0,56.0,Male,57.0,24.0,6.0,14.0,Standard,Annual,882.0,6.0,1.0
84215.0,52.0,Male,30.0,9.0,9.0,15.0,Premium,Monthly,238.0,28.0,1.0
225380.0,63.0,Male,9.0,10.0,5.0,10.0,Basic,Monthly,399.83,5.0,1.0
332968.0,39.0,Male,4.0,9.0,3.0,13.0,Standard,Quarterly,781.58,21.0,0.0
263071.0,40.0,Male,50.0,23.0,3.0,20.0,Basic,Quarterly,898.66,15.0,0.0
309790.0,48.0,Male,14.0,25.0,1.0,3.0,Standard,Quarterly,680.05,9.0,0.0
198536.0,65.0,Female,11.0,21.0,4.0,20.0,Premium,Annual,928.0,18.0,1.0
423916.0,40.0,Male,35.0,21.0,2.0,19.0,Standard,Quarterly,884.23,19.0,0.0
276259.0,48.0,Male,33.0,17.0,3.0,9.0,Premium,Annual,563.66,22.0,0.0
166511.0,38.0,Female,57.0,4.0,6.0,4.0,Standard,Annual,980.0,28.0,1.0
313505.0,42.0,Male,34.0,4.0,3.0,1.0,Premium,Quarterly,601.24,5.0,0.0
268165.0,31.0,Female,46.0,8.0,0.0,9.0,Standard,Annual,802.44,15.0,0.0
119334.0,27.0,Male,22.0,16.0,0.0,23.0,Basic,Annual,771.0,7.0,1.0
302363.0,36.0,Male,52.0,11.0,1.0,12.0,Standard,Annual,532.33,17.0,0.0
106930.0,65.0,Male,13.0,10.0,7.0,22.0,Basic,Monthly,441.0,15.0,1.0
422868.0,34.0,Male,15.0,26.0,0.0,3.0,Basic,Quarterly,718.8,23.0,0.0
174537.0,57.0,Female,33.0,8.0,7.0,21.0,Premium,Monthly,688.0,4.0,1.0
382653.0,33.0,Female,10.0,7.0,0.0,3.0,Basic,Annual,823.5,11.0,0.0
141562.0,40.0,Female,9.0,30.0,4.0,14.0,Premium,Quarterly,237.0,7.0,1.0
383213.0,33.0,Female,41.0,6.0,3.0,20.0,Basic,Annual,946.32,8.0,0.0
16051.0,29.0,Female,56.0,27.0,6.0,22.0,Standard,Monthly,336.0,27.0,1.0
90395.0,35.0,Male,33.0,1.0,0.0,17.0,Standard,Quarterly,328.0,4.0,1.0
275617.0,45.0,Male,1.0,2.0,2.0,11.0,Premium,Annual,805.44,29.0,0.0
15879.0,30.0,Male,7.0,27.0,4.0,26.0,Basic,Annual,385.0,30.0,1.0
342629.0,40.0,Male,56.0,29.0,3.0,13.0,Standard,Annual,924.95,17.0,0.0
382274.0,30.0,Male,27.0,3.0,1.0,0.0,Premium,Annual,774.89,1.0,0.0
389295.0,26.0,Male,58.0,26.0,0.0,6.0,Standard,Annual,940.68,18.0,0.0
439874.0,30.0,Male,40.0,5.0,0.0,3.0,Basic,Annual,517.35,18.0,0.0
199676.0,57.0,Female,30.0,21.0,2.0,5.0,Standard,Quarterly,475.0,1.0,1.0
402608.0,46.0,Male,12.0,12.0,1.0,5.0,Premium,Quarterly,987.36,14.0,0.0
337608.0,46.0,Female,31.0,14.0,3.0,13.0,Premium,Annual,995.89,11.0,0.0
183968.0,47.0,Female,48.0,17.0,6.0,16.0,Basic,Monthly,845.0,18.0,1.0
90195.0,46.0,Male,56.0,13.0,0.0,2.0,Basic,Quarterly,265.0,12.0,1.0
252289.0,26.0,Male,5.0,11.0,4.0,7.0,Basic,Monthly,681.19,20.0,1.0
171239.0,37.0,Male,50.0,24.0,0.0,10.0,Premium,Annual,725.0,30.0,0.0
116458.0,53.0,Female,50.0,3.0,2.0,30.0,Standard,Monthly,729.0,3.0,1.0
395011.0,37.0,Male,28.0,24.0,1.0,5.0,Basic,Quarterly,504.36,11.0,0.0
301450.0,50.0,Female,27.0,29.0,1.0,11.0,Standard,Quarterly,799.08,14.0,0.0
16977.0,46.0,Male,27.0,3.0,6.0,19.0,Standard,Monthly,418.0,5.0,1.0
42909.0,21.0,Male,57.0,8.0,3.0,28.0,Standard,Quarterly,188.0,3.0,1.0
317727.0,43.0,Female,20.0,27.0,0.0,6.0,Basic,Annual,527.11,14.0,0.0
413815.0,50.0,Male,36.0,22.0,0.0,14.0,Premium,Quarterly,607.58,12.0,0.0
338850.0,29.0,Female,9.0,3.0,2.0,9.0,Standard,Annual,547.22,11.0,0.0
433049.0,46.0,Male,19.0,12.0,0.0,11.0,Premium,Quarterly,531.37,1.0,0.0
145577.0,31.0,Male,56.0,4.0,4.0,11.0,Basic,Quarterly,268.0,28.0,1.0
246180.0,61.0,Male,46.0,13.0,8.0,8.0,Standard,Monthly,140.51,1.0,1.0
121355.0,53.0,Female,31.0,24.0,6.0,3.0,Premium,Annual,740.0,16.0,1.0
189042.0,25.0,Male,35.0,2.0,5.0,19.0,Premium,Monthly,809.0,14.0,1.0
252757.0,30.0,Female,45.0,12.0,3.0,13.0,Standard,Monthly,692.83,15.0,1.0
93979.0,37.0,Female,16.0,28.0,10.0,0.0,Standard,Annual,169.0,3.0,1.0
252636.0,38.0,Female,29.0,29.0,2.0,6.0,Standard,Monthly,488.49,18.0,1.0
110867.0,56.0,Female,54.0,29.0,10.0,1.0,Standard,Annual,782.0,13.0,1.0
206124.0,38.0,Male,48.0,6.0,8.0,23.0,Standard,Annual,705.39,20.0,1.0
404405.0,35.0,Male,48.0,5.0,0.0,5.0,Premium,Annual,613.63,25.0,0.0
123056.0,62.0,Male,10.0,2.0,6.0,30.0,Standard,Monthly,284.0,30.0,1.0
213514.0,36.0,Male,45.0,29.0,2.0,10.0,Premium,Quarterly,325.51,29.0,1.0
138402.0,42.0,Female,21.0,6.0,3.0,15.0,Basic,Monthly,118.0,14.0,1.0
23015.0,57.0,Female,15.0,24.0,5.0,8.0,Premium,Quarterly,895.0,25.0,1.0
387995.0,30.0,Female,51.0,27.0,2.0,1.0,Premium,Quarterly,881.39,5.0,0.0
365490.0,32.0,Male,8.0,16.0,0.0,4.0,Basic,Quarterly,911.73,5.0,0.0
403912.0,23.0,Male,56.0,25.0,0.0,1.0,Basic,Annual,680.64,28.0,0.0
88216.0,51.0,Male,17.0,12.0,3.0,12.0,Premium,Annual,440.0,26.0,1.0
170166.0,23.0,Female,47.0,1.0,6.0,16.0,Basic,Quarterly,209.0,2.0,1.0
412249.0,33.0,Male,31.0,11.0,0.0,1.0,Standard,Quarterly,821.47,9.0,0.0
84812.0,30.0,Male,17.0,2.0,2.0,3.0,Premium,Quarterly,860.0,28.0,1.0
13025.0,51.0,Female,30.0,2.0,10.0,28.0,Premium,Annual,300.0,26.0,1.0
136649.0,35.0,Female,48.0,11.0,1.0,20.0,Basic,Monthly,534.0,18.0,1.0
262572.0,29.0,Male,35.0,9.0,0.0,15.0,Premium,Quarterly,749.89,17.0,0.0
252475.0,60.0,Female,59.0,10.0,6.0,19.0,Standard,Annual,407.98,16.0,1.0
273341.0,34.0,Female,5.0,14.0,0.0,12.0,Premium,Annual,640.98,10.0,0.0
303900.0,41.0,Male,8.0,29.0,3.0,6.0,Premium,Annual,683.92,21.0,0.0
441113.0,25.0,Male,46.0,9.0,1.0,9.0,Standard,Annual,505.44,7.0,0.0
422258.0,40.0,Male,17.0,13.0,4.0,14.0,Standard,Quarterly,978.92,23.0,0.0
396113.0,44.0,Male,53.0,27.0,0.0,6.0,Premium,Quarterly,920.18,16.0,0.0
185004.0,35.0,Male,23.0,21.0,5.0,5.0,Standard,Quarterly,422.0,1.0,1.0
328743.0,34.0,Male,5.0,9.0,2.0,20.0,Standard,Quarterly,660.54,6.0,0.0
59466.0,24.0,Male,48.0,28.0,4.0,27.0,Basic,Quarterly,997.0,18.0,1.0
343140.0,50.0,Female,22.0,25.0,3.0,15.0,Premium,Annual,706.51,9.0,0.0
437678.0,30.0,Male,17.0,23.0,2.0,0.0,Premium,Quarterly,821.99,20.0,0.0
446345.0,24.0,Male,3.0,10.0,0.0,9.0,Premium,Quarterly,998.49,12.0,0.0
43201.0,65.0,Female,18.0,25.0,8.0,16.0,Standard,Quarterly,830.0,25.0,1.0
181818.0,29.0,Male,48.0,17.0,8.0,22.0,Standard,Monthly,130.0,20.0,1.0
202934.0,24.0,Female,54.0,7.0,6.0,18.0,Premium,Annual,162.0,6.0,1.0
436251.0,21.0,Male,8.0,1.0,2.0,13.0,Standard,Annual,936.17,14.0,0.0
199780.0,58.0,Female,40.0,25.0,10.0,13.0,Premium,Annual,517.0,26.0,1.0
387870.0,43.0,Male,20.0,10.0,0.0,5.0,Basic,Annual,874.66,8.0,0.0
300271.0,27.0,Male,49.0,26.0,0.0,8.0,Premium,Quarterly,959.54,27.0,0.0
343192.0,39.0,Male,29.0,17.0,0.0,20.0,Basic,Annual,848.79,28.0,0.0
391592.0,25.0,Male,37.0,16.0,0.0,17.0,Premium,Quarterly,657.79,13.0,0.0
266269.0,40.0,Male,6.0,29.0,0.0,2.0,Basic,Quarterly,783.67,24.0,0.0
262033.0,29.0,Male,6.0,24.0,1.0,18.0,Premium,Quarterly,640.64,7.0,0.0
248445.0,24.0,Female,46.0,16.0,6.0,26.0,Standard,Annual,823.09,2.0,1.0
134448.0,50.0,Female,48.0,17.0,8.0,13.0,Premium,Annual,262.0,16.0,1.0
298500.0,45.0,Female,13.0,21.0,2.0,15.0,Premium,Quarterly,753.64,1.0,0.0
353924.0,33.0,Female,33.0,23.0,3.0,12.0,Standard,Quarterly,772.47,10.0,0.0
308704.0,43.0,Male,36.0,15.0,1.0,5.0,Basic,Annual,990.79,20.0,0.0
2948.0,48.0,Male,32.0,3.0,0.0,17.0,Standard,Quarterly,712.0,21.0,0.0
305369.0,27.0,Female,10.0,15.0,2.0,4.0,Standard,Annual,787.4,2.0,0.0
405176.0,35.0,Male,20.0,22.0,3.0,12.0,Basic,Annual,693.23,10.0,0.0
383239.0,39.0,Male,56.0,10.0,1.0,20.0,Basic,Quarterly,669.13,26.0,0.0
97633.0,25.0,Female,15.0,2.0,8.0,11.0,Basic,Annual,393.0,16.0,1.0
83331.0,22.0,Female,11.0,22.0,7.0,1.0,Basic,Annual,643.0,3.0,1.0
207357.0,35.0,Male,48.0,3.0,5.0,30.0,Basic,Monthly,794.82,21.0,1.0
399110.0,45.0,Male,53.0,1.0,4.0,19.0,Premium,Quarterly,618.13,18.0,0.0
246511.0,32.0,Male,19.0,4.0,7.0,30.0,Basic,Quarterly,130.69,25.0,1.0
370648.0,45.0,Male,32.0,14.0,3.0,17.0,Basic,Quarterly,588.42,15.0,0.0
342746.0,46.0,Female,36.0,23.0,2.0,19.0,Basic,Annual,750.7,4.0,0.0
101902.0,48.0,Female,41.0,4.0,7.0,19.0,Premium,Quarterly,108.0,25.0,1.0
171588.0,26.0,Male,32.0,23.0,10.0,0.0,Premium,Annual,814.0,1.0,1.0
143327.0,42.0,Male,10.0,4.0,5.0,8.0,Standard,Annual,174.0,3.0,1.0
203356.0,39.0,Male,48.0,12.0,1.0,3.0,Basic,Quarterly,263.0,2.0,1.0
41374.0,21.0,Male,34.0,9.0,8.0,26.0,Basic,Annual,547.0,21.0,1.0
411764.0,41.0,Male,7.0,5.0,4.0,0.0,Standard,Quarterly,853.08,30.0,0.0
164732.0,45.0,Female,35.0,8.0,10.0,30.0,Basic,Quarterly,219.0,19.0,1.0
385785.0,43.0,Female,18.0,19.0,2.0,8.0,Premium,Annual,741.2,3.0,0.0
184729.0,23.0,Male,34.0,11.0,8.0,30.0,Premium,Annual,866.0,2.0,1.0
99660.0,61.0,Female,13.0,1.0,10.0,1.0,Standard,Quarterly,386.0,13.0,1.0
411927.0,48.0,Male,59.0,1.0,4.0,7.0,Premium,Annual,519.87,2.0,0.0
179335.0,42.0,Male,52.0,30.0,4.0,15.0,Standard,Monthly,498.0,6.0,1.0
195216.0,24.0,Female,57.0,26.0,10.0,16.0,Premium,Quarterly,366.0,15.0,1.0
229578.0,23.0,Female,40.0,1.0,6.0,13.0,Standard,Annual,333.35,29.0,1.0
365487.0,44.0,Male,41.0,7.0,2.0,2.0,Basic,Annual,940.1,15.0,0.0
105253.0,64.0,Female,29.0,15.0,6.0,16.0,Basic,Annual,600.0,10.0,1.0
449239.0,41.0,Female,39.0,23.0,3.0,12.0,Standard,Annual,731.1,15.0,0.0
17804.0,31.0,Female,40.0,26.0,5.0,12.0,Standard,Annual,231.0,6.0,1.0
242346.0,44.0,Female,20.0,22.0,2.0,7.0,Standard,Quarterly,988.14,19.0,1.0
207373.0,22.0,Male,6.0,15.0,1.0,26.0,Standard,Monthly,230.59,11.0,1.0
123898.0,20.0,Male,45.0,2.0,2.0,26.0,Basic,Monthly,889.0,15.0,1.0
241328.0,60.0,Female,56.0,1.0,6.0,29.0,Standard,Monthly,201.1,1.0,1.0
217735.0,42.0,Female,8.0,20.0,4.0,30.0,Basic,Annual,811.4,5.0,1.0
289973.0,40.0,Male,27.0,18.0,0.0,18.0,Premium,Quarterly,770.67,19.0,0.0
30736.0,58.0,Female,44.0,2.0,6.0,11.0,Premium,Quarterly,857.0,1.0,1.0
425477.0,46.0,Male,41.0,5.0,3.0,16.0,Standard,Annual,802.64,2.0,0.0
132490.0,37.0,Female,54.0,17.0,1.0,20.0,Premium,Annual,528.0,22.0,1.0
388562.0,38.0,Male,34.0,11.0,1.0,1.0,Premium,Annual,664.57,27.0,0.0
319811.0,26.0,Female,58.0,30.0,1.0,20.0,Premium,Quarterly,591.96,15.0,0.0
350243.0,50.0,Male,16.0,27.0,3.0,13.0,Standard,Quarterly,960.96,30.0,0.0
158652.0,31.0,Female,35.0,16.0,10.0,9.0,Standard,Quarterly,451.0,16.0,1.0
198808.0,41.0,Female,33.0,28.0,7.0,9.0,Standard,Quarterly,179.0,25.0,1.0
174061.0,64.0,Male,53.0,11.0,8.0,27.0,Basic,Quarterly,123.0,16.0,1.0
258758.0,55.0,Female,54.0,9.0,1.0,30.0,Premium,Quarterly,954.44,11.0,1.0
66542.0,38.0,Male,20.0,29.0,9.0,8.0,Premium,Monthly,320.0,30.0,1.0
74776.0,24.0,Male,24.0,22.0,3.0,5.0,Basic,Annual,268.0,22.0,1.0
91893.0,35.0,Male,16.0,30.0,2.0,24.0,Basic,Monthly,101.0,25.0,1.0
368302.0,41.0,Male,60.0,21.0,3.0,11.0,Premium,Annual,722.38,23.0,0.0
441435.0,35.0,Male,21.0,23.0,1.0,9.0,Basic,Annual,830.22,15.0,0.0
194222.0,62.0,Male,1.0,1.0,8.0,28.0,Basic,Monthly,119.0,6.0,1.0
